[***********; 2021/11/5 at 13:0] ;************
0.000000;0.000001
0.000000;0.000002
0.000000;0.000003
0.000000;0.000004
0.000000;0.000005
0.000000;0.000006
0.000000;0.000006
0.000000;0.000007
0.000000;0.000007
0.000000;0.000006
0.000000;0.000006
0.000000;0.000005
0.000000;0.000004
0.000000;0.000003
0.000000;0.000001
0.000000;0.000000
0.000000;-0.000001
0.000000;-0.000003
0.000000;-0.000004
0.000000;-0.000005
0.000000;-0.000005
0.000000;-0.000005
0.000000;-0.000005
0.000000;-0.000005
0.000000;-0.000004
0.000000;-0.000003
0.000000;-0.000002
0.000000;-0.000001
0.000000;0.000001
0.000000;0.000002
0.000000;0.000004
0.000000;0.000005
Mean
0.000000;0.000001
Std dev
0.000000;0.000055
[***********; 2021/11/5 at 16:17] ;************
Axis 2;Axis 3
0.000000;0.000008
0.000000;0.000009
0.000000;0.000010
0.000000;0.000011
0.000000;0.000011
0.000000;0.000011
0.000000;0.000011
0.000000;0.000010
0.000000;0.000009
0.000000;0.000008
0.000000;0.000007
0.000000;0.000006
0.000000;0.000004
0.000000;0.000003
0.000000;0.000002
0.000000;0.000001
0.000000;-0.000000
0.000000;-0.000001
0.000000;-0.000001
0.000000;-0.000001
0.000000;-0.000001
0.000000;-0.000001
0.000000;0.000000
0.000000;0.000001
0.000000;0.000003
0.000000;0.000004
0.000000;0.000005
0.000000;0.000007
0.000000;0.000008
0.000000;0.000009
0.000000;0.000010
0.000000;0.000011
0.000000;0.000011
0.000000;0.000012
0.000000;0.000012
0.000000;0.000011
0.000000;0.000011
0.000000;0.000010
0.000000;0.000008
0.000000;0.000007
0.000000;0.000006
0.000000;0.000004
0.000000;0.000003
0.000000;0.000002
0.000000;0.000000
0.000000;-0.000001
0.000000;-0.000001
0.000000;-0.000002
0.000000;-0.000002
0.000000;-0.000002
0.000000;-0.000002
0.000000;-0.000001
0.000000;0.000000
0.000000;0.000001
0.000000;0.000003
0.000000;0.000004
0.000000;0.000006
0.000000;0.000008
0.000000;0.000009
0.000000;0.000011
0.000000;0.000012
0.000000;0.000013
0.000000;0.000013
0.000000;0.000013
0.000000;0.000013
0.000000;0.000013
0.000000;0.000012
0.000000;0.000011
0.000000;0.000009
0.000000;0.000007
0.000000;0.000006
0.000000;0.000004
0.000000;0.000002
0.000000;0.000000
0.000000;-0.000001
0.000000;-0.000002
0.000000;-0.000003
0.000000;-0.000004
0.000000;-0.000004
0.000000;-0.000004
0.000000;-0.000003
0.000000;-0.000002
0.000000;-0.000000
0.000000;0.000002
0.000000;0.000003
0.000000;0.000005
0.000000;0.000007
0.000000;0.000009
0.000000;0.000011
0.000000;0.000012
0.000000;0.000013
0.000000;0.000014
0.000000;0.000014
0.000000;0.000014
0.000000;0.000013
0.000000;0.000012
0.000000;0.000011
0.000000;0.000009
0.000000;0.000008
0.000000;0.000006
Mean
0.000000;0.000006
Std dev
0.000000;0.000564
[***********; 2021/11/5 at 16:36] ;************
Axis 3;Axis 4
-0.000001;0.000000
-0.000002;0.000000
-0.000004;0.000000
-0.000005;0.000000
-0.000006;0.000000
-0.000006;0.000000
-0.000007;0.000000
-0.000006;0.000000
-0.000006;0.000000
-0.000006;0.000000
-0.000005;0.000000
-0.000004;0.000000
-0.000002;0.000000
-0.000001;0.000000
0.000000;0.000000
0.000002;0.000000
0.000003;0.000000
0.000004;0.000000
0.000005;0.000000
0.000006;0.000000
0.000006;0.000000
0.000006;0.000000
0.000006;0.000000
0.000006;0.000000
0.000005;0.000000
0.000004;0.000000
0.000003;0.000000
0.000002;0.000000
0.000001;0.000000
-0.000000;0.000000
-0.000002;0.000000
-0.000003;0.000000
-0.000004;0.000000
-0.000004;0.000000
-0.000005;0.000000
-0.000005;0.000000
-0.000005;0.000000
-0.000005;0.000000
-0.000005;0.000000
-0.000004;0.000000
-0.000003;0.000000
-0.000002;0.000000
-0.000002;0.000000
-0.000000;0.000000
0.000000;0.000000
0.000001;0.000000
0.000002;0.000000
0.000003;0.000000
0.000003;0.000000
0.000003;0.000000
0.000003;0.000000
0.000003;0.000000
0.000003;0.000000
0.000003;0.000000
0.000002;0.000000
0.000002;0.000000
0.000001;0.000000
0.000001;0.000000
0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000000;0.000000
-0.000000;0.000000
0.000000;0.000000
0.000001;0.000000
0.000001;0.000000
0.000002;0.000000
0.000002;0.000000
0.000002;0.000000
0.000003;0.000000
0.000003;0.000000
0.000003;0.000000
0.000003;0.000000
0.000002;0.000000
0.000002;0.000000
0.000001;0.000000
0.000001;0.000000
0.000000;0.000000
-0.000001;0.000000
-0.000001;0.000000
-0.000002;0.000000
-0.000003;0.000000
-0.000003;0.000000
-0.000004;0.000000
-0.000004;0.000000
-0.000003;0.000000
-0.000003;0.000000
-0.000003;0.000000
-0.000002;0.000000
-0.000001;0.000000
-0.000000;0.000000
0.000001;0.000000
0.000002;0.000000
0.000003;0.000000
0.000003;0.000000
0.000004;0.000000
0.000004;0.000000
0.000004;0.000000
0.000004;0.000000
0.000004;0.000000
0.000003;0.000000
0.000003;0.000000
0.000002;0.000000
0.000001;0.000000
-0.000000;0.000000
-0.000001;0.000000
-0.000002;0.000000
-0.000003;0.000000
-0.000003;0.000000
-0.000004;0.000000
-0.000004;0.000000
-0.000004;0.000000
0.000002;0.000000
0.000008;0.000000
0.000009;0.000000
0.000004;0.000000
-0.000001;0.000000
-0.000008;0.000000
-0.000006;0.000000
-0.000000;0.000000
0.000002;0.000000
0.000003;0.000000
0.000002;0.000000
-0.000003;0.000000
-0.000006;0.000000
-0.000006;0.000000
-0.000006;0.000000
-0.000003;0.000000
0.000002;0.000000
0.000005;0.000000
0.000003;0.000000
0.000003;0.000000
0.000001;0.000000
-0.000002;0.000000
-0.000004;0.000000
-0.000003;0.000000
-0.000000;0.000000
0.000004;0.000000
0.000002;0.000000
-0.000004;0.000000
-0.000008;0.000000
-0.000003;0.000000
0.000003;0.000000
0.000006;0.000000
0.000006;0.000000
0.000002;0.000000
-0.000002;0.000000
-0.000004;0.000000
-0.000001;0.000000
0.000003;0.000000
0.000005;0.000000
0.000002;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000002;0.000000
0.000005;0.000000
0.000004;0.000000
0.000002;0.000000
0.000001;0.000000
0.000002;0.000000
0.000005;0.000000
0.000006;0.000000
0.000003;0.000000
-0.000001;0.000000
-0.000005;0.000000
-0.000004;0.000000
0.000000;0.000000
0.000004;0.000000
0.000007;0.000000
0.000004;0.000000
-0.000002;0.000000
-0.000005;0.000000
-0.000002;0.000000
0.000004;0.000000
0.000006;0.000000
0.000003;0.000000
-0.000001;0.000000
-0.000002;0.000000
Mean
0.000000;0.000000
Std dev
0.000003;0.000000
[***********; 2021/11/5 at 16:53] ;************
Axis 1;Axis 3
0.000000;0.000004
0.000000;0.000005
0.000000;0.000006
0.000000;0.000006
0.000000;0.000006
0.000000;0.000007
0.000000;0.000006
0.000000;0.000006
0.000000;0.000005
0.000000;0.000004
0.000000;0.000003
0.000000;0.000002
0.000000;0.000001
0.000000;-0.000000
0.000000;-0.000002
0.000000;-0.000002
0.000000;-0.000003
0.000000;-0.000004
0.000000;-0.000005
0.000000;-0.000005
0.000000;-0.000005
0.000000;-0.000005
0.000000;-0.000004
0.000000;-0.000004
0.000000;-0.000003
0.000000;-0.000002
0.000000;-0.000001
0.000000;-0.000000
0.000000;0.000001
0.000000;0.000002
0.000000;0.000003
0.000000;0.000003
0.000000;0.000004
0.000000;0.000005
0.000000;0.000005
0.000000;0.000005
0.000000;0.000005
0.000000;0.000005
0.000000;0.000005
0.000000;0.000004
0.000000;0.000003
0.000000;0.000003
0.000000;0.000002
0.000000;0.000001
0.000000;-0.000001
0.000000;-0.000002
0.000000;-0.000003
0.000000;-0.000004
0.000000;-0.000004
0.000000;-0.000005
0.000000;-0.000005
0.000000;-0.000005
0.000000;-0.000005
0.000000;-0.000005
0.000000;-0.000004
0.000000;-0.000003
0.000000;-0.000002
0.000000;-0.000000
0.000000;0.000001
0.000000;0.000002
0.000000;0.000004
0.000000;0.000004
0.000000;0.000005
0.000000;0.000006
0.000000;0.000006
0.000000;0.000006
0.000000;0.000006
0.000000;0.000006
0.000000;0.000005
0.000000;0.000004
0.000000;0.000003
0.000000;0.000001
0.000000;0.000000
0.000000;-0.000001
0.000000;-0.000003
0.000000;-0.000004
0.000000;-0.000004
0.000000;-0.000005
0.000000;-0.000005
0.000000;-0.000005
0.000000;-0.000005
0.000000;-0.000004
0.000000;-0.000004
0.000000;-0.000002
0.000000;-0.000001
0.000000;0.000000
0.000000;0.000001
0.000000;0.000002
0.000000;0.000004
0.000000;0.000005
0.000000;0.000006
0.000000;0.000006
0.000000;0.000006
0.000000;0.000006
0.000000;0.000006
0.000000;0.000006
0.000000;0.000005
0.000000;0.000004
0.000000;0.000003
0.000000;0.000002
0.000000;0.000001
0.000000;-0.000001
0.000000;-0.000002
0.000000;-0.000003
0.000000;-0.000004
0.000000;-0.000005
0.000000;-0.000006
0.000000;-0.000006
0.000000;-0.000006
0.000000;-0.000005
0.000000;-0.000005
0.000000;-0.000004
0.000000;-0.000003
0.000000;-0.000002
0.000000;-0.000000
0.000000;0.000001
0.000000;0.000003
0.000000;0.000004
0.000000;0.000006
0.000000;0.000007
0.000000;0.000008
0.000000;0.000008
0.000000;0.000009
0.000000;0.000009
0.000000;0.000008
0.000000;0.000008
0.000000;0.000007
0.000000;0.000005
0.000000;0.000004
0.000000;0.000002
0.000000;0.000000
0.000000;-0.000002
0.000000;-0.000008
0.000000;-0.000011
0.000000;-0.000008
0.000000;0.000005
0.000000;0.000010
0.000000;0.000007
0.000000;0.000002
0.000000;-0.000007
0.000000;-0.000006
0.000000;-0.000000
0.000000;0.000004
0.000000;0.000006
0.000000;0.000005
0.000000;0.000002
0.000000;-0.000003
0.000000;-0.000002
0.000000;0.000005
0.000000;0.000010
0.000000;0.000013
0.000000;0.000012
0.000000;0.000010
0.000000;0.000008
0.000000;0.000006
0.000000;0.000002
0.000000;0.000000
0.000000;0.000002
0.000000;0.000005
0.000000;0.000008
0.000000;0.000007
0.000000;0.000002
0.000000;-0.000004
0.000000;-0.000005
0.000000;-0.000003
0.000000;0.000001
0.000000;0.000004
0.000000;0.000006
0.000000;0.000004
0.000000;0.000001
0.000000;0.000000
0.000000;0.000005
0.000000;0.000013
0.000000;0.000013
0.000000;0.000006
0.000000;-0.000001
0.000000;-0.000005
0.000000;-0.000001
0.000000;0.000009
0.000000;0.000013
0.000000;0.000009
0.000000;0.000000
0.000000;-0.000004
0.000000;-0.000001
0.000000;0.000006
0.000000;0.000014
0.000000;0.000013
0.000000;0.000005
0.000000;-0.000002
0.000000;-0.000004
0.000000;0.000000
0.000000;0.000004
0.000000;0.000006
0.000000;0.000008
0.000000;0.000002
0.000000;-0.000001
0.000000;0.000000
0.000000;0.000002
0.000000;0.000007
0.000000;0.000012
Mean
0.000000;0.000002
Std dev
0.000000;0.000005
[***********; 2021/11/5 at 16:54] ;************
Axis 1;Axis 3
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
