[***********, 2021/7/30 at 14:5] ,************
Axis1, , Axis3
0.000000000000, 0x0, 9.999929418719, 0x1edaf310 
0.000000000000, 0x0, 9.999929341450, 0x1edaf30c 
0.000000000000, 0x0, 9.999929283498, 0x1edaf309 
0.000000000000, 0x0, 9.999929244863, 0x1edaf307 
0.000000000000, 0x0, 9.999929244863, 0x1edaf307 
0.000000000000, 0x0, 9.999929225546, 0x1edaf306 
0.000000000000, 0x0, 9.999929186911, 0x1edaf304 
0.000000000000, 0x0, 9.999929186911, 0x1edaf304 
0.000000000000, 0x0, 9.999929206228, 0x1edaf305 
0.000000000000, 0x0, 9.999929225546, 0x1edaf306 
0.000000000000, 0x0, 9.999929244863, 0x1edaf307 
0.000000000000, 0x0, 9.999929264180, 0x1edaf308 
0.000000000000, 0x0, 9.999929206228, 0x1edaf305 
0.000000000000, 0x0, 9.999929167593, 0x1edaf303 
0.000000000000, 0x0, 9.999929225546, 0x1edaf306 
0.000000000000, 0x0, 9.999929225546, 0x1edaf306 
0.000000000000, 0x0, 9.999929322132, 0x1edaf30b 
0.000000000000, 0x0, 9.999929264180, 0x1edaf308 
0.000000000000, 0x0, 9.999929225546, 0x1edaf306 
0.000000000000, 0x0, 9.999929302815, 0x1edaf30a 
0.000000000000, 0x0, 9.999929302815, 0x1edaf30a 
0.000000000000, 0x0, 9.999929302815, 0x1edaf30a 
0.000000000000, 0x0, 9.999929341450, 0x1edaf30c 
0.000000000000, 0x0, 9.999929322132, 0x1edaf30b 
0.000000000000, 0x0, 9.999929341450, 0x1edaf30c 
0.000000000000, 0x0, 9.999929380084, 0x1edaf30e 
0.000000000000, 0x0, 9.999929360767, 0x1edaf30d 
0.000000000000, 0x0, 9.999929399402, 0x1edaf30f 
0.000000000000, 0x0, 9.999929418719, 0x1edaf310 
0.000000000000, 0x0, 9.999929495989, 0x1edaf314 
0.000000000000, 0x0, 9.999929457354, 0x1edaf312 
0.000000000000, 0x0, 9.999929476671, 0x1edaf313 
0.000000000000, 0x0, 9.999929495989, 0x1edaf314 
0.000000000000, 0x0, 9.999929495989, 0x1edaf314 
0.000000000000, 0x0, 9.999929438036, 0x1edaf311 
0.000000000000, 0x0, 9.999929438036, 0x1edaf311 
0.000000000000, 0x0, 9.999929438036, 0x1edaf311 
0.000000000000, 0x0, 9.999929399402, 0x1edaf30f 
0.000000000000, 0x0, 9.999929418719, 0x1edaf310 
0.000000000000, 0x0, 9.999929476671, 0x1edaf313 
0.000000000000, 0x0, 9.999929418719, 0x1edaf310 
0.000000000000, 0x0, 9.999929418719, 0x1edaf310 
0.000000000000, 0x0, 9.999929360767, 0x1edaf30d 
0.000000000000, 0x0, 9.999929380084, 0x1edaf30e 
0.000000000000, 0x0, 9.999929341450, 0x1edaf30c 
0.000000000000, 0x0, 9.999929322132, 0x1edaf30b 
0.000000000000, 0x0, 9.999929302815, 0x1edaf30a 
0.000000000000, 0x0, 9.999929244863, 0x1edaf307 
0.000000000000, 0x0, 9.999929244863, 0x1edaf307 
0.000000000000, 0x0, 9.999929244863, 0x1edaf307 
0.000000000000, 0x0, 9.999929148276, 0x1edaf302 
0.000000000000, 0x0, 9.999929090324, 0x1edaf2ff 
0.000000000000, 0x0, 9.999929109641, 0x1edaf300 
0.000000000000, 0x0, 9.999929090324, 0x1edaf2ff 
0.000000000000, 0x0, 9.999929090324, 0x1edaf2ff 
0.000000000000, 0x0, 9.999929051689, 0x1edaf2fd 
0.000000000000, 0x0, 9.999929013055, 0x1edaf2fb 
0.000000000000, 0x0, 9.999929051689, 0x1edaf2fd 
0.000000000000, 0x0, 9.999929109641, 0x1edaf300 
0.000000000000, 0x0, 9.999929051689, 0x1edaf2fd 
0.000000000000, 0x0, 9.999929013055, 0x1edaf2fb 
0.000000000000, 0x0, 9.999929109641, 0x1edaf300 
0.000000000000, 0x0, 9.999929128959, 0x1edaf301 
0.000000000000, 0x0, 9.999929013055, 0x1edaf2fb 
0.000000000000, 0x0, 9.999929128959, 0x1edaf301 
0.000000000000, 0x0, 9.999929051689, 0x1edaf2fd 
0.000000000000, 0x0, 9.999929032372, 0x1edaf2fc 
0.000000000000, 0x0, 9.999929071007, 0x1edaf2fe 
0.000000000000, 0x0, 9.999928993737, 0x1edaf2fa 
0.000000000000, 0x0, 9.999928974420, 0x1edaf2f9 
0.000000000000, 0x0, 9.999928935785, 0x1edaf2f7 
0.000000000000, 0x0, 9.999928955103, 0x1edaf2f8 
0.000000000000, 0x0, 9.999928993737, 0x1edaf2fa 
0.000000000000, 0x0, 9.999928974420, 0x1edaf2f9 
0.000000000000, 0x0, 9.999928916468, 0x1edaf2f6 
0.000000000000, 0x0, 9.999928955103, 0x1edaf2f8 
0.000000000000, 0x0, 9.999928916468, 0x1edaf2f6 
0.000000000000, 0x0, 9.999928955103, 0x1edaf2f8 
0.000000000000, 0x0, 9.999928916468, 0x1edaf2f6 
0.000000000000, 0x0, 9.999928897150, 0x1edaf2f5 
0.000000000000, 0x0, 9.999928877833, 0x1edaf2f4 
0.000000000000, 0x0, 9.999928935785, 0x1edaf2f7 
0.000000000000, 0x0, 9.999928974420, 0x1edaf2f9 
0.000000000000, 0x0, 9.999928993737, 0x1edaf2fa 
0.000000000000, 0x0, 9.999928897150, 0x1edaf2f5 
0.000000000000, 0x0, 9.999928993737, 0x1edaf2fa 
0.000000000000, 0x0, 9.999929032372, 0x1edaf2fc 
0.000000000000, 0x0, 9.999929013055, 0x1edaf2fb 
0.000000000000, 0x0, 9.999928955103, 0x1edaf2f8 
0.000000000000, 0x0, 9.999929051689, 0x1edaf2fd 
0.000000000000, 0x0, 9.999929071007, 0x1edaf2fe 
0.000000000000, 0x0, 9.999929051689, 0x1edaf2fd 
0.000000000000, 0x0, 9.999929090324, 0x1edaf2ff 
0.000000000000, 0x0, 9.999929128959, 0x1edaf301 
0.000000000000, 0x0, 9.999929244863, 0x1edaf307 
0.000000000000, 0x0, 9.999929167593, 0x1edaf303 
0.000000000000, 0x0, 9.999929090324, 0x1edaf2ff 
0.000000000000, 0x0, 9.999929167593, 0x1edaf303 
0.000000000000, 0x0, 9.999929225546, 0x1edaf306 
0.000000000000, 0x0, 9.999929186911, 0x1edaf304 
0.000000000000, 0x0, 9.999929186911, 0x1edaf304 
0.000000000000, 0x0, 9.999929302815, 0x1edaf30a 
0.000000000000, 0x0, 9.999929283498, 0x1edaf309 
0.000000000000, 0x0, 9.999929225546, 0x1edaf306 
0.000000000000, 0x0, 9.999929283498, 0x1edaf309 
0.000000000000, 0x0, 9.999929302815, 0x1edaf30a 
0.000000000000, 0x0, 9.999929283498, 0x1edaf309 
0.000000000000, 0x0, 9.999929302815, 0x1edaf30a 
0.000000000000, 0x0, 9.999929283498, 0x1edaf309 
0.000000000000, 0x0, 9.999929322132, 0x1edaf30b 
0.000000000000, 0x0, 9.999929283498, 0x1edaf309 
0.000000000000, 0x0, 9.999929264180, 0x1edaf308 
0.000000000000, 0x0, 9.999929322132, 0x1edaf30b 
0.000000000000, 0x0, 9.999929341450, 0x1edaf30c 
0.000000000000, 0x0, 9.999929322132, 0x1edaf30b 
0.000000000000, 0x0, 9.999929341450, 0x1edaf30c 
0.000000000000, 0x0, 9.999929380084, 0x1edaf30e 
0.000000000000, 0x0, 9.999929418719, 0x1edaf310 
0.000000000000, 0x0, 9.999929438036, 0x1edaf311 
0.000000000000, 0x0, 9.999929438036, 0x1edaf311 
0.000000000000, 0x0, 9.999929380084, 0x1edaf30e 
0.000000000000, 0x0, 9.999929418719, 0x1edaf310 
0.000000000000, 0x0, 9.999929418719, 0x1edaf310 
0.000000000000, 0x0, 9.999929399402, 0x1edaf30f 
0.000000000000, 0x0, 9.999929399402, 0x1edaf30f 
0.000000000000, 0x0, 9.999929322132, 0x1edaf30b 
0.000000000000, 0x0, 9.999929360767, 0x1edaf30d 
0.000000000000, 0x0, 9.999929360767, 0x1edaf30d 
0.000000000000, 0x0, 9.999929322132, 0x1edaf30b 
0.000000000000, 0x0, 9.999929264180, 0x1edaf308 
0.000000000000, 0x0, 9.999929244863, 0x1edaf307 
0.000000000000, 0x0, 9.999929264180, 0x1edaf308 
0.000000000000, 0x0, 9.999929206228, 0x1edaf305 
0.000000000000, 0x0, 9.999929186911, 0x1edaf304 
0.000000000000, 0x0, 9.999929167593, 0x1edaf303 
0.000000000000, 0x0, 9.999929148276, 0x1edaf302 
0.000000000000, 0x0, 9.999929128959, 0x1edaf301 
0.000000000000, 0x0, 9.999929148276, 0x1edaf302 
0.000000000000, 0x0, 9.999929071007, 0x1edaf2fe 
0.000000000000, 0x0, 9.999928955103, 0x1edaf2f8 
0.000000000000, 0x0, 9.999928974420, 0x1edaf2f9 
0.000000000000, 0x0, 9.999928935785, 0x1edaf2f7 
0.000000000000, 0x0, 9.999928935785, 0x1edaf2f7 
0.000000000000, 0x0, 9.999928839198, 0x1edaf2f2 
0.000000000000, 0x0, 9.999928781246, 0x1edaf2ef 
0.000000000000, 0x0, 9.999928723294, 0x1edaf2ec 
0.000000000000, 0x0, 9.999928723294, 0x1edaf2ec 
0.000000000000, 0x0, 9.999928761929, 0x1edaf2ee 
0.000000000000, 0x0, 9.999928800564, 0x1edaf2f0 
0.000000000000, 0x0, 9.999928761929, 0x1edaf2ee 
0.000000000000, 0x0, 9.999928819881, 0x1edaf2f1 
0.000000000000, 0x0, 9.999928819881, 0x1edaf2f1 
0.000000000000, 0x0, 9.999928761929, 0x1edaf2ee 
0.000000000000, 0x0, 9.999928819881, 0x1edaf2f1 
0.000000000000, 0x0, 9.999928819881, 0x1edaf2f1 
0.000000000000, 0x0, 9.999928819881, 0x1edaf2f1 
0.000000000000, 0x0, 9.999928761929, 0x1edaf2ee 
0.000000000000, 0x0, 9.999928839198, 0x1edaf2f2 
0.000000000000, 0x0, 9.999928800564, 0x1edaf2f0 
0.000000000000, 0x0, 9.999928800564, 0x1edaf2f0 
0.000000000000, 0x0, 9.999928781246, 0x1edaf2ef 
0.000000000000, 0x0, 9.999928800564, 0x1edaf2f0 
0.000000000000, 0x0, 9.999928742612, 0x1edaf2ed 
0.000000000000, 0x0, 9.999928761929, 0x1edaf2ee 
0.000000000000, 0x0, 9.999928761929, 0x1edaf2ee 
0.000000000000, 0x0, 9.999928781246, 0x1edaf2ef 
0.000000000000, 0x0, 9.999928703977, 0x1edaf2eb 
0.000000000000, 0x0, 9.999928781246, 0x1edaf2ef 
0.000000000000, 0x0, 9.999928819881, 0x1edaf2f1 
0.000000000000, 0x0, 9.999928858516, 0x1edaf2f3 
0.000000000000, 0x0, 9.999928858516, 0x1edaf2f3 
0.000000000000, 0x0, 9.999928916468, 0x1edaf2f6 
0.000000000000, 0x0, 9.999928935785, 0x1edaf2f7 
0.000000000000, 0x0, 9.999929032372, 0x1edaf2fc 
0.000000000000, 0x0, 9.999928974420, 0x1edaf2f9 
0.000000000000, 0x0, 9.999929071007, 0x1edaf2fe 
0.000000000000, 0x0, 9.999929071007, 0x1edaf2fe 
0.000000000000, 0x0, 9.999929090324, 0x1edaf2ff 
0.000000000000, 0x0, 9.999929167593, 0x1edaf303 
0.000000000000, 0x0, 9.999929090324, 0x1edaf2ff 
0.000000000000, 0x0, 9.999929186911, 0x1edaf304 
0.000000000000, 0x0, 9.999929148276, 0x1edaf302 
0.000000000000, 0x0, 9.999929206228, 0x1edaf305 
0.000000000000, 0x0, 9.999929128959, 0x1edaf301 
0.000000000000, 0x0, 9.999929206228, 0x1edaf305 
0.000000000000, 0x0, 9.999929206228, 0x1edaf305 
0.000000000000, 0x0, 9.999929206228, 0x1edaf305 
0.000000000000, 0x0, 9.999929167593, 0x1edaf303 
0.000000000000, 0x0, 9.999929206228, 0x1edaf305 
0.000000000000, 0x0, 9.999929244863, 0x1edaf307 
0.000000000000, 0x0, 9.999929206228, 0x1edaf305 
0.000000000000, 0x0, 9.999929186911, 0x1edaf304 
0.000000000000, 0x0, 9.999929206228, 0x1edaf305 
0.000000000000, 0x0, 9.999929167593, 0x1edaf303 
0.000000000000, 0x0, 9.999929206228, 0x1edaf305 
0.000000000000, 0x0, 9.999929167593, 0x1edaf303 
0.000000000000, 0x0, 9.999929109641, 0x1edaf300 
0.000000000000, 0x0, 9.999929167593, 0x1edaf303 
0.000000000000, 0x0, 9.999929186911, 0x1edaf304 
0.000000000000, 0x0, 9.999929128959, 0x1edaf301 
0.000000000000, 0x0, 9.999929128959, 0x1edaf301 
0.000000000000, 0x0, 9.999929109641, 0x1edaf300 
0.000000000000, 0x0, 9.999929128959, 0x1edaf301 
0.000000000000, 0x0, 9.999929071007, 0x1edaf2fe 
0.000000000000, 0x0, 9.999929090324, 0x1edaf2ff 
0.000000000000, 0x0, 9.999929109641, 0x1edaf300 
0.000000000000, 0x0, 9.999929090324, 0x1edaf2ff 
0.000000000000, 0x0, 9.999929071007, 0x1edaf2fe 
0.000000000000, 0x0, 9.999929128959, 0x1edaf301 
0.000000000000, 0x0, 9.999929090324, 0x1edaf2ff 
0.000000000000, 0x0, 9.999929128959, 0x1edaf301 
0.000000000000, 0x0, 9.999929051689, 0x1edaf2fd 
0.000000000000, 0x0, 9.999929071007, 0x1edaf2fe 
0.000000000000, 0x0, 9.999929032372, 0x1edaf2fc 
0.000000000000, 0x0, 9.999929090324, 0x1edaf2ff 
0.000000000000, 0x0, 9.999929071007, 0x1edaf2fe 
0.000000000000, 0x0, 9.999929013055, 0x1edaf2fb 
Mean
0.000000000000,9.999929183213
Std dev
0.000000000000,9.980378960832
