[***********; 2021/6/30 at 15:8] ;************
Axis3
-3.779645; 0xf45674c8 
-3.785300; 0xf451fd42 
-3.782327; 0xf4545676 
-3.788895; 0xf44f265e 
-3.795623; 0xf449d5ca 
-3.792530; 0xf44c473b 
-3.799326; 0xf446e921 
-3.807843; 0xf4402ee0 
-3.802853; 0xf4441fdc 
-3.807504; 0xf440735b 
-3.816345; 0xf439777e 
-3.813588; 0xf43ba508 
-3.817623; 0xf4387532 
-3.825892; 0xf431ecfb 
-3.822865; 0xf4345127 
-3.826075; 0xf431c813 
-3.836243; 0xf429bfe2 
-3.833663; 0xf42bc9a1 
-3.836587; 0xf4297a5d 
-3.847272; 0xf42109c2 
-3.844443; 0xf42345b7 
-3.844858; 0xf422f1e6 
-3.855512; 0xf41a875b 
-3.854756; 0xf41b2064 
-3.854975; 0xf41af3fe 
-3.865522; 0xf4129f31 
-3.864644; 0xf41350dc 
-3.863341; 0xf4145842 
-3.874298; 0xf40bb0bc 
-3.875340; 0xf40adde4 
-3.873940; 0xf40bf8f6 
-3.885018; 0xf40338ec 
-3.886672; 0xf401ea6b 
-3.883037; 0xf404c981 
-3.892847; 0xf3fd09b8 
-3.896424; 0xf3fa3671 
-3.893904; 0xf3fc3407 
-3.903191; 0xf3f4de1f 
-3.906694; 0xf3f219aa 
-3.902729; 0xf3f53b88 
-3.911066; 0xf3eea5a8 
-3.916326; 0xf3ea7e0b 
-3.913194; 0xf3ecf751 
-3.921958; 0xf3e60afe 
-3.928078; 0xf3e13572 
-3.923263; 0xf3e5031c 
-3.929991; 0xf3dfb2bb 
-3.937233; 0xf3d9fa35 
-3.934143; 0xf3dc6b19 
-3.940657; 0xf3d745cd 
-3.947911; 0xf3d18afc 
-3.944119; 0xf3d489e8 
-3.948708; 0xf3d0e9c5 
-3.956349; 0xf3cae0b6 
-3.953984; 0xf3ccbef9 
-3.959662; 0xf3c842d8 
-3.968231; 0xf3c17df4 
-3.964439; 0xf3c47cc0 
-3.967791; 0xf3c1d6ff 
-3.977164; 0xf3ba6f96 
-3.975150; 0xf3bc06d9 
-3.978510; 0xf3b95f60 
-3.987748; 0xf3b2134f 
-3.985292; 0xf3b403f1 
-3.986887; 0xf3b2c184 
-3.995659; 0xf3abd3b7 
-3.994569; 0xf3acb020 
-3.997486; 0xf3aa6234 
-4.007827; 0xf3a2371f 
-4.005925; 0xf3a3b7ad 
-4.005623; 0xf3a3f4cc 
-4.015955; 0xf39bcb8b 
-4.015966; 0xf39bc95f 
-4.016172; 0xf39b9f97 
-4.026354; 0xf39394c1 
-4.026479; 0xf3937b62 
-4.025261; 0xf39471a6 
-4.033929; 0xf38d98fe 
-4.035171; 0xf38c9dd1 
-4.035301; 0xf38c8385 
-4.046116; 0xf383f893 
-4.047568; 0xf382d2ff 
-4.044405; 0xf385528d 
-4.054177; 0xf37d9a81 
-4.057375; 0xf37b13d6 
-4.055277; 0xf37cbbfc 
-4.064469; 0xf3757953 
-4.067797; 0xf372d85f 
-4.064962; 0xf3751599 
-4.072463; 0xf36f28c8 
-4.075999; 0xf36c5dc7 
-4.073952; 0xf36dfbc6 
-4.083865; 0xf366270c 
-4.089187; 0xf361f2e8 
-4.084447; 0xf365b163 
-4.091508; 0xf3601d9e 
-4.098255; 0xf35ac938 
-4.095362; 0xf35d1258 
-4.102004; 0xf357d31e 
-4.108534; 0xf352aacc 
-4.105335; 0xf355319c 
-4.110737; 0xf350ed3e 
-4.116896; 0xf34c0fe5 
-4.114347; 0xf34e132e 
-4.121262; 0xf3489cfa 
-4.129457; 0xf34223ce 
-4.125409; 0xf345566d 
-4.129302; 0xf3424322 
-4.137971; 0xf33b6a16 
-4.135784; 0xf33d2448 
-4.140144; 0xf339b2bb 
-4.148616; 0xf3330194 
-4.146264; 0xf334dd36 
-4.149328; 0xf33271a6 
-4.157179; 0xf32c3e02 
-4.155280; 0xf32dbe0b 
-4.159227; 0xf32a9fd5 
-4.168850; 0xf32305d8 
-4.166198; 0xf3251e24 
-4.167600; 0xf32402ae 
-4.177075; 0xf31c86aa 
-4.175999; 0xf31d603d 
-4.178200; 0xf31ba342 
-4.188119; 0xf313cd67 
-4.187049; 0xf314a5d4 
-4.187511; 0xf3144854 
-4.196926; 0xf30cd888 
-4.196751; 0xf30cfc03 
-4.197474; 0xf30c69cf 
-4.207236; 0xf304b3b9 
-4.207063; 0xf304d6ae 
-4.206684; 0xf3052342 
-4.215994; 0xf2fdc8b4 
-4.216801; 0xf2fd25a0 
-4.216935; 0xf2fd0a8c 
-4.226998; 0xf2f5177b 
-4.227988; 0xf2f44f7a 
-4.226693; 0xf2f5554b 
-4.235900; 0xf2ee0f61 
-4.237554; 0xf2ecc10c 
-4.236718; 0xf2ed6a1d 
-4.245881; 0xf2e62d3d 
-4.247795; 0xf2e4aa1f 
-4.246015; 0xf2e61205 
-4.254853; 0xf2df16db 
-4.257710; 0xf2dcd530 
-4.256223; 0xf2de01e2 
-4.265538; 0xf2d6a62a 
-4.268656; 0xf2d42fb2 
-4.266085; 0xf2d637b0 
-4.274310; 0xf2cfb85a 
-4.278014; 0xf2cccb5c 
-4.276175; 0xf2ce3f37 
-4.284537; 0xf2c7a453 
-4.288202; 0xf2c4bf37 
-4.285239; 0xf2c7164d 
-4.293295; 0xf2c0b94b 
-4.298025; 0xf2bcfcd4 
-4.295225; 0xf2bf3319 
-4.303794; 0xf2b86e56 
-4.309727; 0xf2b3be9d 
-4.305631; 0xf2b6fade 
-4.312095; 0xf2b1dfb5 
-4.318651; 0xf2acb218 
-4.315928; 0xf2aed8b9 
-4.322413; 0xf2a9b92d 
-4.328537; 0xf2a4e2e5 
-4.324899; 0xf2a7c286 
-4.330928; 0xf2a2ff5a 
-4.338381; 0xf29d1c48 
-4.335295; 0xf29f8c58 
-4.341227; 0xf29adcc3 
-4.349605; 0xf2943eae 
-4.345714; 0xf2975176 
-4.349873; 0xf294087f 
-4.358439; 0xf28d444b 
-4.355817; 0xf28f5668 
-4.360215; 0xf28bdd1a 
-4.369035; 0xf284e59b 
-4.365295; 0xf287d9f5 
-4.367907; 0xf285c9bb 
-4.378036; 0xf27dc969 
-4.375866; 0xf27f803d 
-4.378352; 0xf27d899d 
-4.388572; 0xf27576e4 
-4.386325; 0xf2773d49 
-4.387260; 0xf2768058 
-4.397181; 0xf26eaa0a 
-4.396388; 0xf26f4a87 
-4.397845; 0xf26e23c9 
-4.408063; 0xf2661180 
-4.406282; 0xf26779c8 
-4.405678; 0xf267f3df 
-4.416264; 0xf25f9731 
-4.416342; 0xf25f8768 
-4.415911; 0xf25fde93 
-4.426667; 0xf2575fb0 
-4.427248; 0xf256ea19 
-4.425273; 0xf258798c 
-4.435356; 0xf25082a3 
-4.437297; 0xf24efa0b 
-4.436165; 0xf24fdeec 
-4.446331; 0xf247d756 
-4.447946; 0xf246909e 
-4.444697; 0xf24921b2 
-4.453402; 0xf2424164 
-4.456857; 0xf23f86c1 
-4.455201; 0xf240d5a7 
-4.464192; 0xf239bb78 
-4.467622; 0xf23705d3 
-4.464788; 0xf2394313 
-4.473038; 0xf232bebf 
-4.477209; 0xf22f732f 
-4.475452; 0xf230d69a 
-4.483990; 0xf22a181f 
-4.487843; 0xf2270cd2 
-4.484347; 0xf229cff1 
-4.491261; 0xf22459b0 
-4.496111; 0xf2208518 
-4.494322; 0xf221eed6 
-4.502317; 0xf21b9dfe 
-4.507617; 0xf2176e5d 
-4.504324; 0xf21a0825 
-4.510998; 0xf214c2a7 
-4.517116; 0xf20fed91 
-4.514927; 0xf211a83b 
-4.521957; 0xf20c1aab 
-4.527914; 0xf20765ec 
-4.524542; 0xf20a0fc0 
-4.529664; 0xf206040e 
-4.535509; 0xf201661e 
-4.533766; 0xf202c695 
-4.540432; 0xf1fd8297 
-4.547377; 0xf1f80660 
-4.544086; 0xf1fa9fb3 
-4.549145; 0xf1f6a0ae 
-4.556859; 0xf1f088d1 
-4.554541; 0xf1f25db6 
-4.559868; 0xf1ee2873 
-4.567323; 0xf1e844f2 
-4.564395; 0xf1ea94f5 
-4.568110; 0xf1e7a5ae 
-4.575109; 0xf1e21e67 
-4.573082; 0xf1e3b86b 
-4.578034; 0xf1dfcf15 
-4.586988; 0xf1d8bc5a 
-4.584202; 0xf1daefb5 
-4.587066; 0xf1d8ac96 
-4.596028; 0xf1d1983f 
-4.594400; 0xf1d2e19a 
-4.597807; 0xf1d03086 
-4.606807; 0xf1c91495 
-4.604753; 0xf1cab40a 
-4.606505; 0xf1c951b1 
-4.615140; 0xf1c27f8a 
-4.613578; 0xf1c3bb89 
-3.779645; 0xf45674c8 
-3.785300; 0xf451fd42 
-3.782327; 0xf4545676 
-3.788895; 0xf44f265e 
-3.795623; 0xf449d5ca 
-3.792530; 0xf44c473b 
-3.799326; 0xf446e921 
-3.807843; 0xf4402ee0 
-3.802853; 0xf4441fdc 
-3.807504; 0xf440735b 
-3.816345; 0xf439777e 
-3.813588; 0xf43ba508 
-3.817623; 0xf4387532 
-3.825892; 0xf431ecfb 
-3.822865; 0xf4345127 
-3.826075; 0xf431c813 
-3.836243; 0xf429bfe2 
-3.833663; 0xf42bc9a1 
-3.836587; 0xf4297a5d 
-3.847272; 0xf42109c2 
-3.844443; 0xf42345b7 
-3.844858; 0xf422f1e6 
-3.855512; 0xf41a875b 
-3.854756; 0xf41b2064 
-3.854975; 0xf41af3fe 
-3.865522; 0xf4129f31 
-3.864644; 0xf41350dc 
-3.863341; 0xf4145842 
-3.874298; 0xf40bb0bc 
-3.875340; 0xf40adde4 
-3.873940; 0xf40bf8f6 
-3.885018; 0xf40338ec 
-3.886672; 0xf401ea6b 
-3.883037; 0xf404c981 
-3.892847; 0xf3fd09b8 
-3.896424; 0xf3fa3671 
-3.893904; 0xf3fc3407 
-3.903191; 0xf3f4de1f 
-3.906694; 0xf3f219aa 
-3.902729; 0xf3f53b88 
-3.911066; 0xf3eea5a8 
-3.916326; 0xf3ea7e0b 
-3.913194; 0xf3ecf751 
-3.921958; 0xf3e60afe 
-3.928078; 0xf3e13572 
-3.923263; 0xf3e5031c 
-3.929991; 0xf3dfb2bb 
-3.937233; 0xf3d9fa35 
-3.934143; 0xf3dc6b19 
-3.940657; 0xf3d745cd 
-3.947911; 0xf3d18afc 
-3.944119; 0xf3d489e8 
-3.948708; 0xf3d0e9c5 
-3.956349; 0xf3cae0b6 
-3.953984; 0xf3ccbef9 
-3.959662; 0xf3c842d8 
-3.968231; 0xf3c17df4 
-3.964439; 0xf3c47cc0 
-3.967791; 0xf3c1d6ff 
-3.977164; 0xf3ba6f96 
-3.975150; 0xf3bc06d9 
-3.978510; 0xf3b95f60 
-3.987748; 0xf3b2134f 
-3.985292; 0xf3b403f1 
-3.986887; 0xf3b2c184 
-3.995659; 0xf3abd3b7 
-3.994569; 0xf3acb020 
-3.997486; 0xf3aa6234 
-4.007827; 0xf3a2371f 
-4.005925; 0xf3a3b7ad 
-4.005623; 0xf3a3f4cc 
-4.015955; 0xf39bcb8b 
-4.015966; 0xf39bc95f 
-4.016172; 0xf39b9f97 
-4.026354; 0xf39394c1 
-4.026479; 0xf3937b62 
-4.025261; 0xf39471a6 
-4.033929; 0xf38d98fe 
-4.035171; 0xf38c9dd1 
-4.035301; 0xf38c8385 
-4.046116; 0xf383f893 
-4.047568; 0xf382d2ff 
-4.044405; 0xf385528d 
-4.054177; 0xf37d9a81 
-4.057375; 0xf37b13d6 
-4.055277; 0xf37cbbfc 
-4.064469; 0xf3757953 
-4.067797; 0xf372d85f 
-4.064962; 0xf3751599 
-4.072463; 0xf36f28c8 
-4.075999; 0xf36c5dc7 
-4.073952; 0xf36dfbc6 
-4.083865; 0xf366270c 
-4.089187; 0xf361f2e8 
-4.084447; 0xf365b163 
-4.091508; 0xf3601d9e 
-4.098255; 0xf35ac938 
-4.095362; 0xf35d1258 
-4.102004; 0xf357d31e 
-4.108534; 0xf352aacc 
-4.105335; 0xf355319c 
-4.110737; 0xf350ed3e 
-4.116896; 0xf34c0fe5 
-4.114347; 0xf34e132e 
-4.121262; 0xf3489cfa 
-4.129457; 0xf34223ce 
-4.125409; 0xf345566d 
-4.129302; 0xf3424322 
-4.137971; 0xf33b6a16 
-4.135784; 0xf33d2448 
-4.140144; 0xf339b2bb 
-4.148616; 0xf3330194 
-4.146264; 0xf334dd36 
-4.149328; 0xf33271a6 
-4.157179; 0xf32c3e02 
-4.155280; 0xf32dbe0b 
-4.159227; 0xf32a9fd5 
-4.168850; 0xf32305d8 
-4.166198; 0xf3251e24 
-4.167600; 0xf32402ae 
-4.177075; 0xf31c86aa 
-4.175999; 0xf31d603d 
-4.178200; 0xf31ba342 
-4.188119; 0xf313cd67 
-4.187049; 0xf314a5d4 
-4.187511; 0xf3144854 
-4.196926; 0xf30cd888 
-4.196751; 0xf30cfc03 
-4.197474; 0xf30c69cf 
-4.207236; 0xf304b3b9 
