[***********; 2021/6/23 at 10:4] ;************
Axis1; ; Axis2; ; Axis3; ; Axis4
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff725; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff724; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff723; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff723; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff723; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff723; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff723; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff723; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff723; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff723; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff723; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff723; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff723; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff723; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff723; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff723; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff722; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff721; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff720; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff720; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff720; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff720; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff720; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff720; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff720; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff720; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff720; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71f; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71f; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71f; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71f; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71f; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71f; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71f; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71f; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71f; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71f; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71f; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71f; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71f; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71f; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71f; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71e; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71e; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71e; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71e; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71e; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71e; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71e; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71e; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71e; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71d; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71d; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71d; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71d; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71d; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71d; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71d; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71d; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71d; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71d; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71d; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71c; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71b; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71a; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71a; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71a; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71a; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71a; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71a; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71a; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71a; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71a; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71a; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71a; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71a; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71a; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71a; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71a; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff71a; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff719; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff719; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff719; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff719; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff719; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff719; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff719; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff719; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff719; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff719; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff719; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff719; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff719; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff719; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff718; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff718; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff718; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff718; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff718; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff718; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff718; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff718; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff718; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff718; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff718; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff718; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff718; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff718; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff718; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff717; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff715; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff716; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff715; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff715; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff715; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff715; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff715; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff715; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff715; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff715; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff715; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff715; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff715; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff715; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff714; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff714; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff714; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff714; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff714; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff714; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff714; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff714; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff714; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff713; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff713; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff713; 0.000000; 0x0 
0.000000; 0x0; 0.000000; 0x0; -0.000044; 0xfffff713; 0.000000; 0x0 
